timestamp,hour_of_day,sending_address,receiving_address,amount,transaction_type,location_region,ip_prefix,login_frequency,session_duration,purchase_pattern,age_group,risk_score,anomaly
2022-01-01 22:54:47,22,0x6f978be565d6d01f74c819eec715a8a4d026b679,0xb963ca9b4216a441aeb9810e55ae6bc0d13619ff,556.2670062511451,purchase,South America,10.0,5,65,focused,established,26.25,low_risk
2022-12-18 01:56:29,1,0x68f0d0361fc4d888ee7970ce3aee2d0ecba0f5ce,0x1dea6bb245534df6adf9cc7b5b7d6fabbfeb2f6f,53.223075324089734,transfer,South America,172.0,6,91,high_value,veteran,47.25,low_risk
2022-08-16 19:39:16,19,0x34c4b40b4d2de865b2845b4583d2b5835b9ad195,0x9d32d0bf2c00f41ce7ca01b66e174cc4dcb0c1da,251.82750637699084,phishing,Europe,192.0,1,27,random,new,100.0,high_risk
2022-04-30 21:07:30,21,0xc923cb712dd0721a0260d0495cb355b78e60750b,0x6c07eb5281eb58b6266436678b7497a9d986b46c,905.8108136686606,sale,Europe,192.0,2,28,random,new,50.0,low_risk
2022-03-08 18:30:39,18,0x8771d262c0c31da28a8c42b89d8cf3fb8396e6dd,0x24312b837be84c7d1a01350302014372ee6f7a49,920.6725809601259,sale,Africa,192.168,8,148,high_value,veteran,62.5,moderate_risk
2022-05-20 04:31:34,4,0xbb42bf0e506e316ebb4333c14c28b97054e60d87,0x1a4c7d97186ff35d20040328e9eb517a507dfe39,630.5036910508447,sale,Africa,172.0,6,125,high_value,veteran,70.875,moderate_risk
2022-01-22 12:07:00,12,0xda3ee1edb0c1d856f1423b0ffeeb713cc5da8984,0xe9369dd248e1c97c9c93ab93d18ce2f153fef19b,948.7681366454419,transfer,Asia,172.0,2,22,random,new,31.25,low_risk
2022-07-28 15:25:08,15,0x3cc0547b6b12d4557f31f5b74477efa72c9bcac1,0x6a9271790aeca7f6514f93149e8c831429c899af,1077.0464037812828,sale,Asia,192.0,7,91,high_value,veteran,62.5,moderate_risk
2022-07-24 07:53:53,7,0xa24d3657c13f26c04c8a393cbcc12705d6ac8abf,0xb3a82255a9c3f30acb36bb140d132725e0815846,110.19256201879017,sale,Africa,172.0,1,28,random,new,40.0,low_risk
2022-11-17 19:02:23,19,0xcb6948600cd19d8ad5fa3a5b324adae12e782792,0xf4ef3a7124f8bbcec7b67a3f227253e99290e6dd,917.1008227618091,purchase,North America,172.16,4,70,focused,established,31.25,low_risk
2022-12-14 08:38:36,8,0xb1ccf0d27bb3e844bb692e2577089b2f822d5aad,0xe10fd2a98505e27f1a320465c0fbb31f142aa706,576.8523292446598,sale,Africa,192.0,6,101,high_value,veteran,52.5,low_risk
2022-10-02 02:21:14,2,0x364b5e310709b4424f3248e11df3c79f8a60a3c7,0xbc5b7170946b3c50c5cc2ca79fe505e29f4ffe44,462.15605791263926,transfer,South America,10.0,4,47,focused,established,21.2625,low_risk
2022-02-28 20:54:50,20,0x99464ee24511467e2d973b19a8f0d9a294a78b15,0xd4355d160c0ffcf2a0eadfb6c8032a65abb28481,321.91714710613667,transfer,Asia,172.16,1,23,random,new,26.25,low_risk
2022-09-10 06:58:43,6,0x59210cfbe55112628df91eee78c3bc0ae30aceb9,0x672d13b14f941293410a5739080d71c8f9f6e0cd,258.927018570923,phishing,South America,192.168,1,30,random,new,100.0,high_risk
2022-11-19 12:11:08,12,0xb0c78af4f633bcf7e179f09e730275af761dc851,0xf077ccfc53e6fe41894fcf19d624c75edb114b0f,449.59292673172894,purchase,Africa,172.16,1,32,random,new,36.75,low_risk
2022-12-07 00:59:02,0,0x5f9d5fbe5b47a3ba95cefcb8c7df49d46f5bd89b,0x231dd8e2959e878a59a26ebdbf6f7d122403f350,148.1227524743361,sale,Asia,10.0,6,150,high_value,veteran,67.5,moderate_risk
2022-09-14 04:07:46,4,0xb4cd266c33046567f63c1821799c2be2f4b2c554,0x32426fc2964548bc62a15bd06219b6f56df70c8d,494.2462564359214,transfer,North America,172.0,5,40,focused,established,21.2625,low_risk
2022-04-18 03:58:18,3,0x4976201c394fa2b954bc71953b4d2482054874e3,0xe3722cc112163922f2752cb3c69503f36984b616,619.4451428782453,purchase,Asia,172.16,1,21,random,new,49.612500000000004,low_risk
2022-07-05 11:55:35,11,0x646142948a3add1d05edb7789d73a14ef261e109,0xdf070b9dfa63b76b097c1553ccc71d06b70fa358,657.278253945352,sale,Europe,10.0,8,105,high_value,veteran,52.5,low_risk
2022-01-23 11:46:11,11,0xcefdc6cc55069187ac34575adbc756310bec6248,0x7e8ce794dd25cd524d8c440cc0a741c68a6c4cba,556.0000061626563,transfer,North America,172.0,1,32,random,new,26.25,low_risk
2022-01-13 08:32:03,8,0x3b75389434568344536f3327cc27c684f86a936d,0x0a7fa2c650eedf0781f04cbd1a2ef8c6bf8b3787,394.9975710342919,sale,Asia,192.168,2,34,random,new,42.0,low_risk
2022-12-04 21:50:01,21,0x2e0925b922fed01f6a85d213ae2718f54b8ca305,0xdfa8523a0fbc3dfeb30d2aab86f0b22f4afeb25c,616.3924485613219,transfer,South America,192.168,4,62,focused,established,15.75,low_risk
2022-12-21 01:56:14,1,0xda6f58d5369d83a6d4307e43b822d1b01cda0a82,0x79462b1b18bbc3b0ad1d9f9e5bab27d80483ff99,51.06324156926638,transfer,Asia,172.0,2,30,random,new,33.75,low_risk
2022-10-30 20:19:31,20,0xc0c4c218d63aa86784ecafda70260c26c9ef79bb,0xc095e28960f2e4078176b3191a65f59944070cfa,84.18660047238228,sale,North America,192.0,6,109,high_value,veteran,50.0,low_risk
2022-07-21 18:51:01,18,0x47f0175366c3235fc8e51d9f4cf9167f4e5b77a4,0xd71c28cf3efe7343ec63162b486f837e162a0b4c,837.3527304050235,transfer,Africa,192.168,3,78,focused,established,18.75,low_risk
2022-03-12 06:03:21,6,0x70faa05293c3896645ec5d280acae482e09d93ef,0xf7a69b4b527b96be9955a2488efb4c3c4d0ef347,156.0285110992005,sale,Africa,192.0,8,128,high_value,veteran,67.5,moderate_risk
2022-10-16 04:48:03,4,0x09703edaac263a679c26bfd37806196feea10438,0x1c76fa896c7c0467649729a4d629b1fb7fade75c,502.94757575036897,purchase,North America,10.0,2,28,random,new,49.612500000000004,low_risk
2022-08-27 22:03:02,22,0x56e27223cf51c84ec760411a25d99e031f71e871,0xc372a30c4c5968f546e24bbbeed71a23a01a3cc0,402.5628522336415,purchase,Europe,192.168,4,67,focused,established,26.25,low_risk
2022-01-22 13:28:16,13,0xcf9e3898e418e3dcc57601de78ca5f684f0fb05f,0x3bce24f3f2c12757b24fd9ebf2b03cb818d1999c,959.6798363608698,sale,Africa,172.0,2,33,random,new,50.0,low_risk
2022-06-09 04:52:25,4,0x05ba8f096cd5c9bdfc568ee2b282680999a373a6,0xac3e030103fa273e36f2cd7ece1f316961be6fe5,442.4489818485399,sale,North America,172.16,2,32,random,new,56.7,low_risk
2022-06-03 11:19:55,11,0xb4fe06ec45cc3c2dfac0ad50bc5edc5d75bb9f3c,0x4192c7c7a4e9f8b0e88c21b2552f62edce000afb,348.90806798772394,purchase,North America,172.0,3,77,focused,established,26.25,low_risk
2022-07-20 06:40:31,6,0x228ac02391128bae7afd87e0b4de6a7706b44b72,0x6fc2237d1414b0d8901973a0428e5998421f589f,0.01,transfer,South America,192.0,2,34,random,new,33.75,low_risk
2022-07-01 09:18:08,9,0xd51a0bcc88d3b635cdd4a90e52fcfa56c2e1f0ca,0x5ed6dee88c12488a9b37eb81b82612f21b264eff,813.6139672412751,purchase,Europe,172.16,3,50,focused,established,31.25,low_risk
2022-12-12 12:37:04,12,0xc5095ea231c9ef0b3536c3a3c13d5641f2f57b1b,0xe442daff205539b9d01ec135cc46c4e353b54cf2,452.5573523231794,purchase,Africa,10.0,5,65,focused,established,26.25,low_risk
2022-09-29 08:32:10,8,0x068b2d763fa2b7bf7df1bbe747ce65665450be98,0x651ed6aa3fcf9726567183880190c84b52ffde19,251.41578263875076,transfer,Europe,192.0,3,52,focused,established,15.0,low_risk
2022-08-30 16:03:47,16,0xefc844da1fbc4b10b9db59ea365236140cf71ec4,0x2d5b3808bf7706d3fe9b7b42488347b33ce165c8,870.7967871437515,transfer,Europe,192.0,1,35,random,new,31.25,low_risk
2022-11-02 07:45:52,7,0x11d2d1351f56baee93b458665e531267850c5b1f,0x95a91a4a20a4522edc7bd90efe20287e365b3637,85.18991415534265,sale,Africa,192.168,6,131,high_value,veteran,50.0,low_risk
2022-10-29 20:07:57,20,0x7c521a007436e7e27382be7f88aca77afb1b22af,0x13eee864beb2f1d95913a546a41c16f94a689d42,289.66768477767164,sale,Africa,192.0,1,39,random,new,40.0,low_risk
2022-02-28 18:30:52,18,0x55c98683de5bef9456cc9b82a87f0d8e942c7d6e,0xa58871acb8e7d95bf26fb4828889a5bc04b8827b,515.403196289443,transfer,South America,172.0,4,77,focused,established,15.75,low_risk
2022-01-26 23:57:09,23,0x4ee64b1d1704498a40940040f28c6109d5b9c1ce,0x213545e17ebefaf9623f78e374412915423518ac,660.5092646028336,transfer,Europe,172.0,3,45,focused,established,15.75,low_risk
2022-04-03 13:45:07,13,0xae34985278a13e1da132a34dd0693620d88ccb72,0xdc34fc40d08fa8e1f7d0922a5d3a1baa890f7069,488.5093903524483,sale,Africa,192.0,7,102,high_value,veteran,52.5,low_risk
2022-10-31 09:58:00,9,0xd96f61963ba7d0307dd83162f0756dff47cb436c,0x94ed0de7f781533e80fc25a29c1b613eaf01ac62,568.8778950277159,phishing,Asia,10.0,2,29,random,new,100.0,high_risk
2022-11-14 05:07:39,5,0xefc844da1fbc4b10b9db59ea365236140cf71ec4,0xfa52a08f1208b956ad90641f50df03c773e0ac1f,951.9892767974555,purchase,South America,172.16,1,38,random,new,59.0625,low_risk
2022-11-06 01:47:39,1,0x7edf38e871e45f5ba43353447099e31d327188e2,0xe814bb6dfe2f7a412cc6ec56882cf976a3fe2a82,622.8221551292864,transfer,Asia,10.0,6,113,high_value,veteran,49.612500000000004,low_risk
2022-08-01 18:10:57,18,0x96202663bba41414cb6d43dddb50663d8c392537,0x3bd221ff4c54bb0e4feda3217197acdb70f7514d,386.5524890652134,transfer,Africa,192.0,8,136,high_value,veteran,36.75,low_risk
2022-03-16 12:29:25,12,0xf1ae80c9d851e77bf75454d20a68ff50749842e1,0xce5461bb505dfaaa8876a4fcb50cea3892140e56,465.9597632387849,purchase,Europe,192.168,3,68,focused,established,26.25,low_risk
2022-03-18 19:40:12,19,0x6d276f36f2f21d44f048bc4488dde11cb0fd3a0d,0x4ec2296622eae06860693eb1f6a0d4aa4f49430c,323.3480020819464,purchase,South America,172.0,2,30,random,new,36.75,low_risk
2022-01-22 19:15:33,19,0x6c201eeced4f16a767802b0e21ceee959e0e3793,0x1517c1a7280765e45b3b2f5df0db1476a0b4d167,128.72315323007064,purchase,South America,10.0,4,57,focused,established,25.0,low_risk
2022-07-18 21:33:03,21,0xaaf0e31bb5224b664aa7f16c519824e8ae8295ca,0xdad8e63045b0b55fe351e6b3c6652d995c59fd29,493.48697082496074,purchase,South America,192.0,2,35,random,new,36.75,low_risk
2022-05-16 08:09:05,8,0x450961bd132ac583481d46c9f47ee5518b90f1fa,0xefd944a8b19989fc05e41a3be3a5125c55f2486b,742.2937463968746,sale,Asia,172.0,8,151,high_value,veteran,62.5,moderate_risk
2022-06-03 12:59:44,12,0xd9800d4fcd3513d882c2a0302ee10105cb993d22,0xca97e8baf6195e4211292292b9dd3bceaa2e19d9,1024.9576002972854,scam,Africa,10.0,2,33,random,new,100.0,high_risk
2022-02-10 01:58:39,1,0x96dc7bedd80689a0f9e08531ede484b0004b2819,0xe3cba2dd0c1ab1419e3ebdb5babf2f18ec065807,469.4821730898927,transfer,South America,192.0,5,46,focused,established,21.2625,low_risk
2022-06-30 01:19:17,1,0xa23d57c75e56c484333aa20ce4d2ad29f50d651e,0xb8c13fd4ed4032e9499c4cdd0a2615b42a0266d8,657.2077132583242,transfer,Asia,172.16,5,77,focused,established,21.2625,low_risk
2022-07-20 05:47:02,5,0xef084caadd39c416ce0447a492d35a0b51f7a35e,0x85325abae53326a0850a742bbd664db8ae29d3b9,229.09142550475832,sale,South America,172.16,1,26,random,new,54.0,low_risk
2022-07-11 04:27:37,4,0x39be05077e6ea7aa5a7dca189094b03bdf823493,0x3c4c449cd74575e883fe65643f31d3b5df89a2ab,751.994418871684,sale,Europe,10.0,2,27,random,new,67.5,moderate_risk
2022-08-08 16:31:53,16,0x901059fcd87816eafb17a388f083ec0a32d2258c,0xe55ae2851881b5a0a265ac25d88b34a80acdd7de,1004.1132009248265,transfer,Europe,192.168,8,103,high_value,veteran,43.75,low_risk
2022-01-07 01:00:51,1,0xbe658044c1b4c2ec65d2c03e38850eec3d46aa84,0x16c9903f99897fa292f3273513da8cf6525d0b06,571.0615106393991,purchase,North America,192.0,4,77,focused,established,35.4375,low_risk
2022-07-28 21:58:33,21,0x4bd5c53982cf7cfa4ae61e8a47f591df33469b3e,0xec035cae157887f78b7334510f602ede908e345b,44.49359452606063,transfer,North America,172.0,1,34,random,new,25.0,low_risk
2022-04-04 22:57:20,22,0x49cb94929d1004dfa21bb26ddf1b8e25e7e9d455,0xc66a08a27e1c8f0aafbb679c560da262c5614b3a,796.6711349040997,transfer,Europe,192.0,4,54,focused,established,18.75,low_risk
2022-10-05 23:08:09,23,0x74a8927bbb9f4ca8c0a3feede1b4b890a10342ee,0xa33cfdefae7aaec4327dfb8e270d56e0fbd4cdf2,361.4529030840107,transfer,North America,172.0,7,109,high_value,veteran,36.75,low_risk
2022-04-29 09:32:15,9,0xcc693d1abf4122f346183112241383a6fcdb01c2,0x07a50c037ec6530cd13c0d494fb7dedefbf1e687,555.9213523553841,sale,Europe,192.0,6,97,high_value,veteran,52.5,low_risk
2022-06-04 05:30:29,5,0x113844f9fdd2eb60e8083dec243c1d9522c8af9a,0x91c962a93bf0e520e89f4c6d1f8de95ceedca748,207.6977886878944,scam,North America,172.0,2,20,random,new,100.0,high_risk
2022-12-09 19:29:13,19,0xf7939a4bdb4f49038522d1b095e73bb4ce768222,0x9befe192a14c6d05e31ee6fa7522795b2b9b7123,1171.78493948114,sale,North America,192.0,1,24,random,new,50.0,low_risk
2022-04-01 00:19:52,0,0xf24dd92ee52bb0de1bab87766a4a3f1c17b2c4d9,0xefa80dd3412b8df827a9f83a87bba09cfb926e62,797.3703449141356,transfer,North America,192.0,7,152,high_value,veteran,59.0625,low_risk
2022-11-13 19:20:01,19,0x4d404bee7059e18efbdd23dc5b54dbc5599e9fe0,0x91dc9ddbd30b0262117401fe06a4e906f0810d33,412.4383135786803,sale,South America,192.0,7,128,high_value,veteran,52.5,low_risk
2022-12-19 01:19:11,1,0x9087264ae4da5bdfad755ad5457874b044958b0f,0x8f1cca54bcb23e6076872786b2e35caf1fc6815b,394.4366700699482,scam,Africa,192.0,2,30,random,new,100.0,high_risk
2022-10-13 22:31:32,22,0x286ef64d01b015ec5eb8b5da32cb1ebd235806fd,0x6ea3d72549454439f7d6ed396f1b8e79f2543561,232.89311120806207,sale,North America,192.0,6,124,high_value,veteran,50.0,low_risk
2022-11-12 20:26:34,20,0x0fc6f0d2891ab6826ce662b4c61b5842538070dd,0x004fd71e61d0fb00f974635faec45195b8239607,157.5953544713219,transfer,North America,192.168,4,71,focused,established,15.0,low_risk
2022-07-01 10:55:46,10,0xab27de8bc441c233709d6023c35ef843ecf4d105,0x006964d8bad07317bd17d20e084b94b7d9245db6,580.3374901863768,sale,Africa,172.0,1,20,random,new,42.0,low_risk
2022-12-31 08:06:59,8,0x6ea3d72549454439f7d6ed396f1b8e79f2543561,0xdad6c712fb69b8567240f88db440a929808bcc58,579.1567802837733,transfer,Africa,10.0,4,77,focused,established,15.75,low_risk
2022-10-10 01:56:01,1,0xb83f4e6ce7a29b4467d1ba9b9be009d3d6a67779,0x10b7c7995a4a310c1a5b6560dbd56f8a2ed01ea6,947.7449135941074,transfer,South America,172.16,5,53,focused,established,25.3125,low_risk
2022-08-22 08:05:34,8,0xaaf2483f28bf10330253f83f9e016e1b900ad78b,0xa90b541bd2dfef162b82073318ace3fcc57340d9,138.4306062442767,scam,South America,10.0,2,24,random,new,90.0,high_risk
2022-12-25 20:01:39,20,0x3648f18c7f11b9a825dace72fcac5f275755bc18,0x0c12dbf7792b266c7c401fff1a87c6db90805ef5,675.7467494752112,sale,Africa,192.0,1,20,random,new,42.0,low_risk
2022-11-05 20:07:47,20,0x6f2c09034ef9faa8a4b1223181df218c7f5d76cf,0x7e6349aaec1cc0d3e1608ea45e569ec40aa9462c,221.25162923657422,sale,Europe,10.0,2,20,random,new,40.0,low_risk
2022-04-30 01:53:55,1,0x13e3398b6af7e45f73b12f41e9d66bd1da7e805d,0x5d36cd2cc12e48cfd3a6b136995643a335d14cdf,1172.2282662663538,sale,Africa,172.0,7,100,high_value,veteran,84.375,moderate_risk
2022-04-05 20:04:11,20,0xd30b1438356a78045a64675cf9b6a0c8d401370f,0x5f8699033d6c8f12890a2c8abdd308f7e2d47e3b,583.3135541835932,purchase,Asia,192.0,4,70,focused,established,26.25,low_risk
2022-09-27 02:58:52,2,0x595689898d5ac82e9ede49563fb87f3ebe263666,0xeb82b7f6cf3d1f6359927acdcc3f64a7df51b8cc,533.5541033649221,transfer,Asia,172.16,5,55,focused,established,21.2625,low_risk
2022-01-29 05:29:34,5,0x4eb76e99a2d162b983db0524c381db6d2f4325b0,0xf24dd92ee52bb0de1bab87766a4a3f1c17b2c4d9,277.4669178150584,transfer,Europe,172.0,5,78,focused,established,20.25,low_risk
2022-09-28 00:15:14,0,0xc599e8d98e018d78155ca11da5ab8612e2378c69,0xfdd663e22a7a66c707d6001c93ecf435926b7fa1,728.8999579157994,purchase,North America,172.0,3,65,focused,established,42.1875,low_risk
2022-09-29 03:29:08,3,0x57537fbd3a4dd084f6bdf76baf88ec87955ddecc,0x3cb73b01ec49a74c2b14a079c1f3fac4608235ad,176.8420717531621,purchase,North America,192.0,4,78,focused,established,33.75,low_risk
2022-07-11 16:29:58,16,0x0e7af9cd50f3db30d7d58fd6fba5e53af590b615,0xe0985c197011d1a8a9c495c5bd64442d16db5f36,510.38480673559144,sale,North America,10.0,2,37,random,new,42.0,low_risk
2022-10-06 00:31:39,0,0xdce371e2762ac4250469f709c5b766e754e2c9a2,0x54e3e54faa046178784181d42d47bcf08a476876,515.8802881585607,sale,South America,172.16,7,155,high_value,veteran,70.875,moderate_risk
2022-08-28 03:43:37,3,0xe10fd2a98505e27f1a320465c0fbb31f142aa706,0x108d9a86517bdcbf84dcafcfa958d5213961c40e,213.87951164429154,purchase,South America,192.168,3,52,focused,established,33.75,low_risk
2022-04-18 14:33:54,14,0x82f0511c48d8ab0969179ee2e4046df24c192cb0,0x905f09e3ec31de935ddd8561ef15f276f6abf002,410.83599339437023,scam,Africa,172.16,1,23,random,new,94.5,high_risk
2022-10-09 08:45:10,8,0x828e57a298f4129548a8817acece3ce25fdcea6e,0x841342e50c508ec4ffdef9b5208719c1dbed7968,160.46035653647243,purchase,South America,192.0,1,38,random,new,35.0,low_risk
2022-03-10 06:07:57,6,0x1ba6eae7fd8d9706e647f556e0937d40155898c7,0x179012cc8ef3bb58412e18ed69981d487554fd9a,326.1731879692008,purchase,North America,172.16,2,30,random,new,49.612500000000004,low_risk
2022-08-01 12:29:24,12,0xcd0224a312066348b21dde642b4a88a0be8af3bb,0xbf8070e49fd144048c3c13fa0cb14d136252c0c9,667.9851182371576,sale,Africa,192.168,6,146,high_value,veteran,52.5,low_risk
2022-06-13 15:58:27,15,0x6396c19a44ccfa30c861807e1b8e98a7ab2b8dc2,0x51a53117845631a7d7f3be1380c2ad8b1bf0b804,275.1422341603802,purchase,Europe,192.168,4,72,focused,established,25.0,low_risk
2022-08-27 16:16:41,16,0xdb53cb7e6d171afff8201f72ec4ce4811fe507a8,0xbaa4224a73405f75187044191c713b9ede6d3f8c,667.8878224209204,sale,North America,192.0,2,27,random,new,42.0,low_risk
2022-10-26 07:47:49,7,0x7abbae20ae15ba2c640dfd7bae9bf4b3d41ddb6d,0xd37c6b8b5c6d362ee4ba439ddca3056f880cdd3e,340.22348315701765,transfer,Asia,192.168,6,120,high_value,veteran,36.75,low_risk
2022-06-02 20:35:18,20,0xb0b2f6fc707fbb7f9d27a9f4fe0cb0d6b39a0155,0x47cf24d6cc396f2377ab8cc1e91a0358b7b4f9b5,477.29888114309665,sale,Europe,10.0,7,146,high_value,veteran,52.5,low_risk
2022-05-11 17:46:04,17,0xf1ae80c9d851e77bf75454d20a68ff50749842e1,0x2c3cfb5537f82b3baf41b0869f20b66f47d57c23,410.9340766957836,sale,Asia,172.0,8,145,high_value,veteran,52.5,low_risk
2022-03-31 14:42:24,14,0xc4e8600d5e8b478caf4443955369b48d72d00719,0x5297edd262e7084608cbbcb8d666c86b4740ce6c,426.54735436315434,transfer,South America,172.16,7,123,high_value,veteran,36.75,low_risk
2022-07-31 02:01:09,2,0x6c5b6a1de1f83da0587febd1851343ec51aaf376,0x070c876fcd511a682f9340b7206c5c6a720e320e,372.11013432022594,transfer,South America,192.0,1,37,random,new,35.4375,low_risk
2022-02-02 00:02:40,0,0x9f5229f47625e8dbe5a473ac189e6f376f644745,0x81bd0a46c9cc4dc5b410abb4de1f3d5fd83c4269,517.1555151662819,purchase,Africa,10.0,3,60,focused,established,35.4375,low_risk
2022-09-21 17:14:41,17,0x2e0925b922fed01f6a85d213ae2718f54b8ca305,0x816c6b3b530184e078d3c89dc74e53c749cc0acc,519.1371559845745,sale,Europe,192.168,8,151,high_value,veteran,52.5,low_risk
2022-07-18 14:07:16,14,0xca36b5b4d2116e36c06b015c91a428485a47861b,0x1c76fa896c7c0467649729a4d629b1fb7fade75c,739.2538530950718,purchase,Europe,192.0,4,64,focused,established,31.25,low_risk
2022-09-02 19:35:33,19,0xb85a3d2aaade00ea87bf758f11bd4ba9e1dd9b2a,0x39be05077e6ea7aa5a7dca189094b03bdf823493,466.33310543841975,transfer,South America,172.16,6,143,high_value,veteran,36.75,low_risk
2022-02-08 02:52:59,2,0x732d6de0e8069df1e3ec4c9aa05362596ba8ac0a,0x3920654b65bf243baacb2961c72bec566d178d65,303.2362150486272,purchase,Europe,192.0,5,41,focused,established,35.4375,low_risk
2022-09-06 09:07:14,9,0x89e89b0e32580022ef96320ef7b98eb5f3e49c28,0xfe2650f030f2c966775e11009cb015e8852ecf4b,104.29420318226391,transfer,Asia,192.168,8,129,high_value,veteran,35.0,low_risk
2022-01-05 13:10:22,13,0xe0e56a2db04ea53331dc77010b28bc94280c37e5,0x4ec8c2540b780f878fee401d267c1cc784ee374c,743.4723060624094,purchase,Africa,192.168,3,68,focused,established,31.25,low_risk
2022-01-09 08:18:33,8,0x1a4c7d97186ff35d20040328e9eb517a507dfe39,0x74403034b79c5a0ad26726c04e5babff417accc3,876.6277364570486,transfer,Africa,172.0,8,143,high_value,veteran,43.75,low_risk
2022-05-11 23:13:24,23,0xa95498f2142405acf640d6255af53d556192f958,0x28b4fd95f749cea7ac41fe7fdd5cecb91bc62358,200.5351096269767,purchase,Europe,172.0,4,42,focused,established,25.0,low_risk
2022-11-30 14:52:20,14,0x16e2bd9d9757667c267c8a1f0bf01b830eb44b0d,0xef7de32ef0a3a8cfc92b2744fc5a12bcbacd2020,402.8910721025071,sale,Europe,172.16,8,143,high_value,veteran,52.5,low_risk
2022-06-15 13:03:34,13,0xb85a3d2aaade00ea87bf758f11bd4ba9e1dd9b2a,0x7fdd1c0ca5c9fa336adada7efebad12a5f067704,642.6293066029938,sale,Africa,192.168,7,81,high_value,veteran,52.5,low_risk
2022-10-07 09:13:50,9,0xc095e28960f2e4078176b3191a65f59944070cfa,0xf7ced5864bb1ecac8f73fed187dbb215b35127fe,270.88303565708827,sale,Europe,172.0,2,24,random,new,40.0,low_risk
2022-09-18 18:34:12,18,0xccbf5a9926606c77db8391185066a8ee3bc0a2af,0xcd19a8ffd47a6358b4eaa3ba2dfd223f6c3e91aa,290.52257585708156,transfer,South America,10.0,2,33,random,new,25.0,low_risk
2022-05-15 13:11:03,13,0x86a320a07a6b887ebc46aecf8cc87e99321f9a18,0x5c05ee9cad8fd091f1ceb5c6fa2a52794abee9c1,326.8494294893678,transfer,Africa,192.168,1,38,random,new,26.25,low_risk
2022-12-31 03:27:00,3,0x1ba6eae7fd8d9706e647f556e0937d40155898c7,0xeec01642c80b12be700338dcf6d74e83b95e5516,433.45888590537595,transfer,Africa,10.0,1,35,random,new,35.4375,low_risk
2022-12-04 09:52:33,9,0x6ea0e02fb6ee893dc3b70b98df1a48165d28eb09,0x4de3598a3ffe26dfbee7d03c2fa26ff3f68e6f18,512.8626042806682,transfer,North America,192.168,3,43,focused,established,15.75,low_risk
2022-12-04 11:26:10,11,0x6f2dfcbd63a4706693d116c76d2b2894b2a604e7,0x52f81c35946a6611121050f0c011aeea6fc8a1e6,409.1859343371759,purchase,Africa,192.168,3,50,focused,established,26.25,low_risk
2022-12-07 01:47:03,1,0x18ca211b4cc7a9d06b45a0bda9dee282aca47f06,0xd78dd09a57b641997c2f1e3ab3712fdea9ad4858,1012.9714905548606,sale,South America,172.16,1,23,random,new,67.5,moderate_risk
2022-01-17 16:47:04,16,0x1a916b38b7e6fc67743b93739236f6fada1e9835,0x2db898c7146a79658284d3c1f378b0bd4de02348,127.80993144610363,purchase,Asia,10.0,4,45,focused,established,25.0,low_risk
2022-12-16 03:22:11,3,0xa917efda9e7efb08dc81b15fee137326ac7b292b,0x962b3e324d8cdfa07e5acc13cdf9453ffe2dc6a3,0.01,transfer,Asia,192.168,7,107,high_value,veteran,47.25,low_risk
2022-10-17 19:25:08,19,0x233a6d15859e0be9d61e78ddb232e638c8152aa5,0xb8c13fd4ed4032e9499c4cdd0a2615b42a0266d8,690.1138144489862,sale,Africa,10.0,1,31,random,new,42.0,low_risk
2022-05-14 09:40:17,9,0xd03d6a433a903052df6420f3756a79b8cc7aadcd,0x4fdee5d87480db6b32737a9ebd38ca8aa6401b03,588.4851563240999,scam,North America,192.0,1,30,random,new,94.5,high_risk
2022-04-11 08:22:34,8,0x164510386384099c0a9655c61c2b55d025fd750e,0xb31a4e713b5dd3f0362bb1372ce93bc6586efbe9,467.45324278513965,phishing,Asia,192.0,1,32,random,new,100.0,high_risk
2022-07-29 03:08:34,3,0xe1f00d8ea230e1390b3ba2a7cccb1a2fd6a12f8d,0x59210cfbe55112628df91eee78c3bc0ae30aceb9,548.0661834750625,purchase,North America,192.0,5,41,focused,established,35.4375,low_risk
2022-12-14 06:45:49,6,0xc0587f10c4247ded0b37c08b6bfbe4107afe2a9d,0x7e8ce794dd25cd524d8c440cc0a741c68a6c4cba,812.1517295272606,transfer,Asia,192.168,1,23,random,new,42.1875,low_risk
2022-08-09 00:26:48,0,0xa5b7fa41e93cbfce4ba77b40fc8c4928fd51312f,0x13eee864beb2f1d95913a546a41c16f94a689d42,201.61011416344007,purchase,Europe,172.16,3,52,focused,established,33.75,low_risk
2022-07-24 21:47:35,21,0x65e018cb96069e2fd18c29d2050e14cba4b2b06d,0x6a090fbda4ed0d81f446d815819e168b2299d90f,615.0807819556769,transfer,Asia,172.16,7,109,high_value,veteran,36.75,low_risk
2022-01-01 11:36:31,11,0x35a48ae3bdd142d4429af869ce8ca1b19c829aac,0x99464ee24511467e2d973b19a8f0d9a294a78b15,0.01,purchase,Asia,192.0,3,43,focused,established,25.0,low_risk
2022-11-25 09:59:27,9,0xd3c35800c4a468cef54d6581c8faf111f5d5ebfc,0xb3c74645de3f82702af040988bba449c622217ec,548.5922726349562,sale,North America,172.0,6,126,high_value,veteran,52.5,low_risk
